source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax
2377777840203597952,11.047458220693049,-10.610053811309848,4.491986,1.1731641,15.126527066863689
2411499518228580480,344.89859291746507,-13.070903889905107,5.604688,1.6276679,4.582494131456707
2414986756795427328,1.0826877290408568,-16.529307398302898,5.500603,1.2246032,9.52886154767534
2441621498265600768,1.3677669661592926,-7.66558177775043,6.447467,1.6499763,3.720100015670467
2462426800883134336,29.288373423111608,-10.24350297756486,6.2218833,0.98058224,29.79282178461356
2483926990554404864,23.713885139844095,-3.524027542512794,6.0154104,1.4773211,3.60313536965316
2495628341190239872,40.45132124956533,-3.213851482191906,5.74267,1.3022447,3.8508181341417482
2498042181530016896,43.69652330039695,-0.048081607113097065,6.2556944,1.1911459,6.154583058030489
2525653254966732928,13.42265680204556,-4.525607929667467,6.28208,1.1338754,6.85702124136693
2535576587924206208,14.459366513542454,-1.7659894167369865,6.299118,1.1497712,7.092164648052968
2540974571542436096,6.123389770651209,-2.2192476965892536,5.719684,1.3619432,5.843292607078972
2595463992699783424,336.6437751991638,-16.741985945469896,6.0975113,0.84907246,
2596320619629372800,337.5724566113879,-14.585882833794162,6.3415427,-0.04687214,4.995144359289032
2646207523766069376,353.868866648106,1.3130270203117818,6.15037,1.287972,9.407133416839692
2655904357329351552,345.1787730937572,3.011431641616535,5.4163213,1.5083499,7.333467183147906
2672392221382804224,323.8233754880394,-3.983326836180927,5.4890213,1.2399759,5.819944000831899
2677942384281073408,334.5176140245108,-0.23789664299598554,6.2891116,0.5886798,23.98001317794206
2680711298157124736,330.27092700386885,0.604669142514775,5.2088933,1.4226518,5.382500510282725
2690700258217026432,316.95509358176594,1.1535546004343362,6.156812,1.6965919,4.575334823125761
2712155131688789632,344.67746460366254,7.3397851977519535,6.333204,0.07513809,9.82687251838356
2724862565528022016,330.28843771583774,8.257161302677009,5.134697,1.6117544,5.911158103228215
4980885465937049728,11.237177465469644,-42.67698514369755,5.8697267,0.41553736,14.900584101867896
4984528933937597312,19.04984813358294,-42.00981140256221,6.237976,1.3269281,6.451280740495662
4989312535369361920,15.392109896291835,-38.2151617048632,6.3768277,1.067203,12.660234466026784
4991914594059739904,4.677634154017948,-43.23556575483982,5.9718075,1.3597832,7.329614043858738
5130226735858360576,38.41742913573081,-20.0022742011359,5.8982654,1.2351122,8.445293334331994
5185389509101593600,42.260881748872144,-4.224899620159416,6.1486278,2.0459728,
5186421155950493952,44.6752116679899,-2.78317895103077,5.215474,0.03730917,8.942537379770847
6535342432254576000,353.7692858073331,-42.61510182893474,4.59095,0.13844156,12.305580171425396
6535708638345389952,352.9652187266951,-41.75235621191633,6.2182612,1.3602715,4.4437637648394706
6541741997949120512,347.48702139614454,-42.8613252533053,5.777673,0.6460943,28.918182015518553
6549670305714644608,346.7236330903847,-38.89226323048779,5.7042704,0.060611248,11.224868481008174
6585580939595395456,326.1232675379482,-38.553245658968855,5.924549,1.3599033,3.753222244974562
6586653856784805504,329.09474150080706,-37.25369725322154,5.434555,0.12802744,10.384108130408896
6606068380271687552,343.8321484273219,-29.61248546772131,5.513298,4.8885164,3.2942978775785416
6616598536274549760,331.0993307875643,-29.91651962860568,5.7396336,1.9762874,1.9132055283463223
6619138584228669440,333.2393813731041,-26.32791430545736,6.170936,0.2232151,15.743406300155407
6781898465857257472,315.32272125733846,-32.257788456715424,4.431923,1.0677991,12.827349403080563
6824569618775712256,327.924615999981,-18.62328041450692,6.1024613,0.49995327,14.268297019350994
6827921789210624128,321.03293297172974,-22.747135981400163,6.121924,1.1686306,6.2368589390347555
196931367283396992,89.27807969547626,45.50945980498693,5.833534,4.1084657,1.9257846262094709
214878111469201664,87.73611430151753,51.51444192101514,5.9926805,1.2320747,11.44336343637767
235776425900114176,49.44077699723389,39.28329680222806,5.9666953,0.08544779,6.180406739154524
247637579387146368,61.645918626664646,50.351100087356684,4.236291,0.05295086,7.525917307861522
350442122738958336,24.837369083178974,44.38621335342802,4.772018,1.0534949,12.359235161535432
355808770274360960,29.684935896802546,45.43526186904813,4.549179,4.512782,
391083714634724224,7.237479958307253,48.41368731649919,5.639755,3.0737095,1.3053725542351213
391309629914881920,9.18937100088089,48.95222479733348,6.464613,3.9377127,1.9763005870278876
397772524901895296,19.271182174351736,44.901813794646344,5.438884,1.9029632,4.038446954292223
399594587467372544,24.113230169343527,48.72269921305712,5.480146,1.4110589,6.338953367541521
425588485465026048,9.11395664650517,60.32620581996688,5.7019825,0.5019884,1.0736556233809331
429481924861315584,0.4042171929551975,61.22279997745116,5.453592,0.63716793,1.3825004403231975
431540863464936960,2.1368237786597586,63.20402289346836,6.102476,1.2379732,2.8675067024253216
435767008194037248,46.947283978907606,47.30870720553214,6.3553553,0.18411398,11.612473551375032
444732941404083712,54.10907467906267,52.93135648881137,6.396785,2.1134033,3.213976863845544
456608762195616768,33.7821480569439,55.088275025072896,6.333808,1.5545101,3.4622659666360915
458535660628422400,34.21547936698149,57.055240078668184,6.3937573,0.43342876,0.4290477166508084
464823080431243008,41.790317118737676,60.5707678365038,6.3342814,0.84178686,1.2520146240458916
474187066905777024,58.00043534812561,60.33663802867471,6.4184837,1.5962238,3.6377949093655473
475117464201957888,59.35608929998724,63.07229235302788,4.9333005,-0.062459946,8.461372383609426
478740423733113728,73.02213088188175,63.505003588919166,4.4339333,2.4108057,8.097995976520538
479290007748013440,77.4352607734167,64.91867920434156,6.2660894,0.57690334,25.58169274489756
481165430991375232,80.16943297012023,66.74698507629994,6.162518,1.0639491,7.340044837183434
498167866481976704,80.15916743504351,71.71463756205512,6.3416977,1.0702391,7.349983412326556
509416179683282944,22.576399957155115,59.78208800290012,6.3792915,1.6558552,3.1516983277615553
522891484951192320,16.59606347347954,62.76124782034932,6.489542,0.28801727,15.011824346843815
545370278619618560,38.494440405552936,71.29396993626402,6.189669,1.3558412,9.7522359857041
557132510414951552,75.08638114180661,81.19421908422336,4.6715593,1.4653149,9.455657837479889
718762850001931648,135.12827500056045,37.604359670126804,5.546975,1.8925729,2.801677353185667
773861404893710208,174.68333229178108,45.108484455356525,6.3238754,0.753345,42.93911636589614
836435504984763136,164.8243496766364,51.882350906416576,5.793193,1.4730563,4.208759825433189
837827795942978432,169.17379610281293,49.476197258625746,5.5827174,1.2395983,7.679099513541757
859479413275804928,173.08610673819618,61.08219951534809,5.563896,0.70826244,35.375722994793854
931633386379777920,123.04816510750544,48.95931091381145,6.46792,1.4602714,3.0108047694482516
974158613492226816,110.32261084926786,45.22822210811901,5.655417,0.4738555,26.985499137149286
1002340161664794240,104.31913476764241,58.422150405516085,4.379537,1.0204315,
1022858010710856576,139.04756552623564,54.022125757141154,4.7538834,0.28672504,27.908076851877105
1042950073879881600,133.3438998381861,61.96236208862284,5.64289,0.43568087,11.717104011602743
1050173659116149504,151.8086618697504,60.91984822831457,6.4879355,1.8459487,1.2808638202594718
1057043579564448000,175.61766017588582,66.74507990702959,4.9314823,1.4066997,6.038271988116253
1089862936502800000,112.85140355623966,66.13479839568608,6.4705215,1.9533734,1.667694041831816
1092545710514654464,129.79848216263676,65.02129699890843,5.4989767,0.804358,69.2575995687921
1117104986348319232,135.63596066238887,67.62969623064188,3.8032541,2.2326393,10.165762024522257
1118493360296093440,132.8719056267363,70.29937267840054,6.1965,2.3246198,1.8515363291564553
1120033123252071168,145.7378857090748,72.25249804713006,4.8888545,1.1559944,6.835602207228884
1384773258109626240,240.04948226582815,44.279285417309566,6.468494,1.271966,6.3872014723799175
1389780502781841536,232.73239370968219,40.83301114019052,4.3609033,1.8744478,3.3492105046040446
1392570925854463360,228.54309830786252,42.17133977363522,5.2383447,2.2267923,3.1796400570622563
1406700577983938560,247.946728007732,45.598436989313576,5.6498227,0.1649437,14.102342518659755
1433356519412765696,254.83921635991663,56.688755087722825,5.7118955,1.2938662,9.614812443352822
1437637674093931520,259.12212017997956,60.67067412734895,6.0198684,1.2465391,7.530321854003703
1493793375056918016,219.70885000712505,44.404420367941746,5.3838267,0.041423798,17.18442293226082
1505311446553172992,214.0947072134731,46.089012341251085,4.1690445,0.14217997,32.5884923592116
1531136019754825600,193.73538377865802,47.19668749848795,4.2112246,3.0921986,4.172469409988188
1570234172198878848,194.0725947891058,54.09950280479681,6.00074,0.21768379,11.66261345193807
1580707810726705408,190.3909928421086,62.71296200299046,6.009723,0.070002556,5.553655492040126
1595705763509064832,228.96145183302102,50.938253676546694,6.2538924,1.0228548,16.3956878475502
1596059947988696320,231.61709422936715,52.05262731231532,6.412703,1.9188199,2.0535529802819896
1598411047445960320,238.06879016078634,55.82695343788575,5.586346,1.1147251,10.580035241080234
1601127253483302528,232.23669970366402,55.19509883024083,6.433662,0.09070015,10.661055077134812
1626219448859280768,236.88277922570848,59.56852705098323,6.049776,1.5651026,3.80804342786151
1631010158460327168,258.13590973328985,62.874543229455746,5.5063004,0.28436756,22.847201312584428
1643712403978788736,244.54040451154071,68.55474556836018,5.9808106,1.4366317,5.401968375021059
1653853680758561024,254.0697021358621,73.12777463754128,6.2385035,0.36185503,9.733375936312642
1664228912995888768,207.4402401783777,61.48888088346268,5.7203574,1.1278448,9.016860739900759
1700635838936248064,223.75040367713902,74.88122079399962,5.986044,2.2926865,2.290446770392475
1705819589584418688,250.77737094949023,77.51488354719777,5.9170847,0.5732031,27.812310016067812
1714744772143696512,218.4070792406648,79.6607974601068,5.849936,1.4702525,6.589769408296549
1765856463513533696,325.9427634359607,11.101333265239237,6.4937854,1.8167939,2.2352093253678795
1965602679357877504,320.2558440613346,40.34402530397963,6.247504,0.7440524,37.468021528788505
1971547596983970048,319.07144827998667,44.23827157470542,6.097374,1.1688957,3.2136760423883235
1975079709369839360,331.3185537706103,46.7447433629176,4.9794254,2.7001076,3.5302690678632755
1984187621316139264,341.58782880717257,46.214994529489765,5.9897046,1.6986661,4.341580513620161
1993001306528852608,354.7559417735167,52.26245633905297,5.7443867,4.288379,1.1782643098680055
1993966437221117568,359.7523130508916,55.754909524380686,4.983272,-0.112410545,2.7418745414857484
2001025095719170560,332.7922253864202,50.823573536482165,5.352735,0.21232367,17.885033139940425
2003961238426647680,342.443633109185,55.90294480160674,5.064219,1.3694186,8.292369640236569
2013579250758906240,346.7936014983691,59.72738505390984,6.3726296,0.0042505264,2.141676369110518
2014377526259898240,344.78756174442583,59.81464222809366,6.4234877,0.086521626,2.385377305778228
2063197186858948992,309.3483416380228,38.32847274092904,5.945679,1.165072,9.25453436616051
2067518817314952576,305.55710787667306,40.2566736114266,2.1137252,0.9935477,
2068328710703917696,305.6887345057028,41.02579470702405,5.2539515,1.9227366,3.3096861466599714
2083955485364097664,307.1278236215738,48.91883898616746,5.8909264,2.0629897,2.88624986974025
2084594537830732288,303.20758135462177,49.45096821211834,5.767832,4.2825956,2.7480077171442643
2118465478856630016,278.08735321128535,45.77441997838652,6.409397,1.6648889,2.0915487349641904
2122097440640430336,274.1543301395563,48.10509827008627,6.388251,1.5653238,4.961851684298073
2122719386264539136,270.7871753320377,48.46431686537297,6.2451596,0.06352472,6.45532861401491
2123558588515416320,275.3859333049117,49.1218190294722,4.1651783,2.1585674,4.908845924800492
2124245680203046784,275.37277463408566,51.30099172428491,6.18317,1.545011,3.930428756195802
2145692272977460736,278.4862009293502,52.353521513297565,5.5061045,1.2342696,
2146355278489784960,281.6796191214834,52.98793776982096,5.8612037,-0.013247967,2.8261730113754995
2153625661689553408,283.4431298230817,57.48648709661544,5.864479,1.3857503,5.450080999466184
2153721284841108096,284.1874276759789,57.814541589262,5.3429675,1.2956672,11.31054461458353
2154864089739272832,279.8307000890928,59.5280253304828,6.4206753,1.596293,2.5854412396960127
2162100010124281984,313.8602607175078,43.36714943689618,6.2291045,1.5948853,3.8574596192679804
2164153657341220864,318.8555538592634,46.4202417575348,6.496937,2.9110193,3.624476150103985
2164856588864003072,318.9049296157132,47.973983213039595,6.4220233,-0.20132017,2.367134314952016
2165085321641897472,320.0789604019758,49.35240072319504,6.055512,3.6379285,1.854726609851169
2168772460856481792,314.1079941637615,49.195888706843526,5.6359653,1.197895,3.3382749006155894
2181544426593974400,307.83842870575455,52.30980004878223,5.9352603,1.169456,8.61186230261487
2186017755283800576,303.3640395484014,55.13124932980235,6.410682,1.118052,3.6967646532717198
2191213153886504704,319.81533890365745,58.62348562292023,4.657596,2.2749565,0.5545572461403149
2205331879619852032,339.4129611138569,63.76936354871372,6.3442883,1.2729459,8.48637140212851
2218144866573662848,330.9446676916896,64.62854896654488,6.329715,0.6797495,32.18353549735321
2231360893255712128,338.21405787016425,74.07333945098061,6.4457407,1.6305747,2.276632379812123
2245998176160116736,310.7962062471691,66.6576000389326,5.5520673,0.29612732,23.182380867361772
2251523664468000512,299.67491611540817,70.36720946435429,6.091959,1.0540557,6.789824984380396
2259778527188126464,273.82139345932796,68.75553647434897,5.6676817,1.2261276,11.915188959405029
2261630791965200896,293.8507779529774,69.80556556572053,5.348976,3.3186598,2.793909456151498
2275869742421842304,303.73543863753605,72.6055587268295,6.135828,2.4216251,3.258428264360988
2281778105594488192,354.83578083298244,77.63312481414683,2.9429574,1.2568743,72.51669209892496
2293540887145084800,277.43737350452494,77.54706867369683,5.3069158,1.3224778,7.100861251648417
2304184778177413632,333.2984053240106,86.22140331809736,6.243737,1.330595,4.90575783575387
2322460207617992576,6.440249802970507,-27.710349759044743,6.483154,1.4163156,5.555623077532924
2335277455181495296,3.434848976819587,-26.284936013422826,5.579134,1.6920323,4.1048683110204145
2349940954566607488,11.184668731777494,-22.005769628203897,5.1266494,0.492599,36.82763400693113
2364986843479227392,4.176385845428846,-20.210068669519515,6.496051,-0.1317401,5.4877910375805
2379056847102855552,347.4360547530333,-28.08855900978368,5.4599795,1.4614687,5.136411445857012
2378896524563606144,350.314487065015,-26.9868190860127,5.4396467,1.0161653,9.861875375350879
2385475383669250688,351.016255032502,-21.774757095937467,6.3642645,0.59965944,15.356982804425886
2405127813985747456,349.8504514838891,-18.075328496547506,5.373022,1.7349763,2.75374326246213
2432909346083636096,355.2874483985821,-11.680636773952552,5.678531,1.1164155,9.181563562943092
2459296250760833280,27.91695293355038,-13.233826353132036,6.379818,1.7011046,2.6543869353161402
2468126355628733184,17.8221069491397,-13.503269544494872,5.764152,2.8660612,2.1690767939575326
2470289889570932224,20.11564053161913,-11.239327911125491,5.8623724,1.2355733,8.842157195534808
2472524234636869248,14.68263440564479,-11.380039485011364,5.3584676,1.1333995,9.750091531891513
2473215552572857984,16.521590098536702,-9.839327368405446,5.5720835,0.02323103,6.095875297008731
2474724769720911104,13.926633091238134,-7.347347105380337,5.2796674,1.7526879,5.595406485700293
2494336311948357504,32.899262693152835,-1.8255687974912878,5.6801023,1.1390896,8.61727147702083
2531931157122730368,17.93102078424254,-2.2511749781970884,5.4396024,1.58918,5.621275141903771
2533940171024972288,20.645226238170306,-0.4497265816691341,6.2160583,1.2036157,7.156477132420158
2616117395207081472,334.2187739945085,-9.040099937117764,5.4661636,1.3031306,9.416294454615407
2642532543589395712,356.2502085575858,-0.6603047566634055,6.4540854,1.7995954,3.021205290736712
2662455625565532672,347.80866191861065,5.004313633338974,4.6237364,3.6962943,3.9005842759682565
2663797545147268224,346.00312826817066,6.616377512708773,6.323278,0.5614295,12.331875692254137
2688565247153686272,323.67825895244374,1.8291168616511493,4.8618784,3.2064168,3.324585215309954
2703116184035409408,338.09070573105816,2.5858986330180294,6.4960737,1.7154326,3.090265587273278
2714667000361983616,344.6479589507638,9.356213327654489,6.2967134,0.8209696,
2732748159843086720,340.2207745467089,14.549810289979545,5.8654714,0.9206743,
2735496904552757120,334.848833122075,15.545723327254564,6.1675463,2.0227356,2.2766007180055055
2833480089420707200,342.6633008188593,19.141156480380207,6.2345843,1.2098398,6.959739784525687
4966273540519954048,38.27917618500846,-34.650047477589084,5.6325955,1.1856098,8.512288321233498
4984043332051944704,21.74227403286455,-41.74749626455927,6.237306,1.4796758,4.772224774299205
4988805179472314368,18.189803839259103,-37.85661201917029,5.89374,0.3900504,14.558951887324197
5022945084235254912,22.930201282615307,-30.28335904265981,5.499884,1.2291341,8.765657642109396
5027189851953932032,16.135493831808983,-33.53292618120666,6.172863,1.227056,5.69850558654099
5039458511933239936,24.97404163902636,-22.913496435043218,6.3946857,2.1925159,2.059340788923323
5064205117059841664,40.01022084194733,-30.63396290091895,6.256057,1.1681333,6.532089832657111
5079059656590819584,43.397581512102946,-22.376656605484467,5.620814,1.2525711,9.209818198859514
6619395114035381120,330.6719927182923,-27.367533756886008,6.474274,1.5105128,3.100394087228112
6780184705185854464,315.16879878831037,-35.29218890138812,6.4965363,1.1188984,15.848143203611206
211315178399395328,89.84071302696482,49.92452710034311,5.508331,1.4142861,2.5831205802204145
241605654295369216,52.07582094892958,44.377210729882066,5.8096952,1.9639473,3.511053193330177
242467606991781376,49.018764764944876,45.34598826910192,5.2299333,2.2404566,3.178516711860324
249149029917670016,52.654108886318454,48.10348438764191,5.806673,-0.028754711,5.615808705800172
255951983234194048,71.08949655999129,48.17542758988658,6.384192,1.4124804,7.094128913954028
264510547382591616,89.94089616338684,55.320455067210936,6.349342,0.41276407,8.577230100544467
265322639799154560,88.71147329904011,55.707024302131444,4.936649,0.09634638,13.370208005843525
270660528238516352,64.80547845417745,50.04844637863168,5.388618,0.35736227,12.59425039773834
276872665859374336,65.46574017190454,56.506348477322604,5.888953,0.17074299,10.416815080534715
357623445496975872,29.639656139643364,49.20453820535307,5.417739,1.1850281,12.693960390376622
357933576495656576,28.687312073469112,50.29565029970105,6.171899,1.8633227,3.9124181495355375
358813838633178368,33.40385556184811,51.065051402507166,5.050134,1.1073976,18.142167951154946
390441943442220800,11.108867440671704,47.86402171375489,5.6360025,-0.1622448,4.4530173458306646
397372371388455424,21.916349868710668,45.4061957177476,4.69429,0.5953102,34.73320995501936
399402894487590144,24.498581855369736,48.62771419048821,3.2095633,1.4348543,18.548940022155016
415150821577141760,12.890751536513925,51.57139647174815,6.196905,0.102238655,2.985533616635545
423075173680043904,1.5679083398603368,58.436861698042875,6.221867,0.79514074,48.10266404554371
423890702073141504,12.307781062721828,57.07498516351465,6.096333,2.398716,2.3350402679879805
425479599451987584,10.103344296226327,59.51380740342834,6.0714335,2.6066213,1.3527359969959858
427731158746934016,11.260111057047272,62.52860127945294,6.1836433,1.5144982,1.9279400781039782
430405961303214464,6.198072457360528,61.83104573890762,5.351421,0.069223404,3.810211433463343
434490715712928896,44.95753528844823,47.22080144815189,5.203191,1.131547,6.532624329368
442550823139950080,49.65741687861714,50.22206770561449,5.124061,-0.060371876,5.532595316382714
451007819902793088,39.5527545952149,50.49123403887697,6.1329174,1.8827481,3.7305665836558273
454385485266854016,40.7620968624237,55.10592188825788,5.736586,-0.14834404,7.774833022609273
458095821614693120,37.86233905206576,58.02475749209194,6.1323824,1.5580893,4.359944403447666
461022721567517056,42.94089784919393,58.31428552529226,6.4410605,0.14786959,11.486660165341368
462250738616785152,52.26719596759808,59.940328920151536,4.071776,0.6922302,1.0527302138944405
513332704515022208,23.702199401735747,65.7977070399695,6.38102,3.8101478,1.8149506716216466
532462149551387776,22.809118522187866,70.26426647098779,5.696995,0.65123034,36.26340820106589
539042726640996352,11.942148865245152,74.84753623930212,5.3893676,-0.050233364,4.1494993909049835
540077264003238528,7.736218600764686,77.01925183680748,5.956759,1.0521321,26.141404488674123
548162282239526784,46.896003798403754,75.8037010995096,5.983146,2.6276083,0.6267701773544376
551998718826619648,71.50385434594116,76.61044248945575,6.3519416,0.6446452,30.694363884545325
954294321028305536,103.81307235050014,45.826083522753315,6.0750394,1.0836868,8.636262586632922
964402784257878400,101.19416467079527,44.505426828090954,6.2721786,1.3895593,3.351168786000688
969560318426622976,92.58836695226071,47.739372153912335,6.000709,3.1215897,1.1731443349060588
969752767321089792,90.6883240727252,47.80995288449482,6.3587427,0.72873974,36.23580273210622
975871343370741248,114.47414189348319,48.77371882021426,5.886686,0.27583122,12.330015248710902
982431540841766912,116.01737035552657,50.433676722658525,5.3410673,0.04456806,7.572782890733421
992093537927451392,99.526648390008,51.202128842623154,6.309277,3.2137508,2.0905439517696984
993449029606192384,101.31006499876783,53.085966631814586,6.4208484,1.7893243,2.484368548720762
995426668770330880,95.38891031538721,52.52047175051507,6.4434595,3.0131054,1.5954117517942483
1029443226367419904,129.82321586952276,52.711486180151944,5.5730667,1.3120155,6.613127679057564
1065003906311135872,146.5116184607504,65.62702909930861,6.0926356,2.1974077,3.0063450471329616
1064389863427560064,141.4339141712143,63.940782784141525,5.6763062,1.707026,4.220555997783969
1109331370419392000,105.66971216707611,69.20815500143314,6.4973507,2.2199764,1.8374229085969407
1109439637956661376,105.43834161346534,69.64635976727465,6.4040127,1.0938802,5.580741063713585
1113728042542195072,95.17535185314954,72.1458815656778,6.1315513,1.5506783,3.0201569587103947
1128686241106526848,167.5074855090536,77.78672757398753,6.276604,2.0240388,2.8492537258009554
1135133987746266368,120.04877882720153,73.91775095460001,4.8755093,1.5778809,4.740668820828946
1142346165549498368,113.66567501129195,80.89671145463663,6.303848,1.0892487,3.8485497407875724
1400865607214578304,234.74529049209895,46.92646707567674,6.010209,2.022121,2.5235271631369516
1419240920415509376,260.43917257697956,53.420440892324905,5.1491556,1.6608725,4.230572544871939
1438038102484626048,255.32012205052305,60.64892799386348,5.90441,1.1303158,9.844326577083287
1542553623374596352,191.28258987519374,45.44031536481818,3.9576192,2.593668,3.2222468322927225
1560106364435672960,204.30262481829928,52.5929894627987,6.1302805,1.7799387,3.4951656679151
1560306097596321792,201.99770362301726,52.7454901329527,6.2938676,0.3551731,9.905838598993066
1563590579347125632,200.98237336533253,54.92525907860076,2.282647,0.5343387,40.213284471127004
1581846389377539200,185.11367321621793,61.30960799524209,6.259407,2.4920444,2.3411055911774348
1601936081724443904,234.72723584001702,57.46172441930613,6.3606377,2.3770146,2.5194771605394966
1603662211901473408,217.15545885405712,49.8446422809974,5.337401,1.0819683,10.589485564567772
1635375460142367104,254.0095535449022,65.13502280368243,4.7508183,0.67635536,65.29044855555695
1639295390892588288,268.7965938383531,72.00511461478612,5.337283,0.4943142,3.443755422472927
1648393849612460800,247.08781186732486,67.04398161562935,5.574882,2.2941527,4.572520889666439
1649047303116915328,254.76070978765225,69.18606292962511,6.2495356,0.86163616,11.654336859728637
1651497186822868224,264.28736781065373,72.45586103043968,5.602662,1.1718435,9.30518369085009
1667976701458958848,211.09674420277332,64.3759244157777,3.652423,0.02751255,12.515550878050064
1705375043289386752,267.5422195700878,78.30657982329681,5.744723,1.6363907,3.763551983553947
1709170110751788672,249.46917881821867,78.91886692485265,6.0268517,1.255188,8.055878716105001
1718703014003967488,205.4153581137483,80.20374755062159,6.420172,1.8070707,2.2955755009429244
1765751387137970816,325.63738082504966,10.824277010196855,6.046288,-0.15291119,6.427660545510484
1773135299209107712,326.77032145590204,17.19397871250283,6.1049013,0.47906303,19.965342788853427
1775226707763773568,333.5762905025613,17.18892830271397,6.0814414,1.4582462,7.9197695386000975
1927484707159336832,358.8894087944296,47.355771503974864,5.6939597,1.2734909,1.9091732050800414
1958476259155515008,333.68513923473427,42.95380540130122,5.71013,0.02026701,12.164668486481713
1968984227368893440,318.8638451704157,42.02696107955595,6.362495,1.0864754,14.99935346676228
1969164341119795200,319.34664872333565,42.68357743895561,6.150029,-0.10942364,3.536268652218246
1974207319925666944,325.5348020238103,45.76560685251694,4.5705543,3.1350691,4.1486371108986475
1999373560527312640,357.2999659863166,58.963163385917944,6.2578635,0.56595516,12.279538427954039
2003121005396125184,340.0767423891639,53.84584347679825,5.6866026,1.0942311,9.448533470729421
2067915775367392256,308.82511819824515,41.8902493686468,6.392452,1.10286,5.894805195758634
2069136233279278720,305.73171903410815,42.983737037821754,6.048274,1.1167846,8.96236884977846
2076072811625087104,300.4383726852491,44.11898304974381,6.180462,2.0259156,2.453664999882442
2086465429887466368,298.0298204309021,47.93175269875717,5.872402,-0.26163864,1.115788596355019
2127789646700855040,289.2140419513524,47.00040363072439,5.8986073,0.6435528,23.81732650226097
2130137481982212096,290.84912593489,50.271356693699836,6.4999967,-0.09205675,3.73230016748256
2132637359106746880,289.6579478868345,49.56965248175413,5.9998903,1.2809796,7.254167087445477
2133597988670827776,286.290945167217,49.92318682647122,6.0254774,1.4662814,4.635171494160532
2136517260764051968,293.75514516563817,52.50186207138027,6.091661,1.2342138,8.810805540132987
2162604441146179840,315.60079529434756,44.79095900849761,4.950846,2.7414613,2.6128747591705332
2163672964611260032,315.93085884480126,46.8628795708568,6.2635922,0.36274338,12.210246968264633
2182157988437859968,311.9713286354886,52.40645425341833,6.0443606,1.0728669,24.081794334812816
2184063442083328640,309.75071195080807,56.00466138011918,6.371233,0.5057702,8.279327458570627
2186085478327859840,304.6030582391623,55.39695665068299,6.001819,0.06184435,10.900371345731166
2187344006823822592,307.94361654394623,56.779821468180714,5.590997,1.7063351,3.829038829380813
2199493438511811712,332.7137697826255,58.20128527773775,2.8701382,1.5724754,3.2971978923053005
2204074897315357184,328.83578740130434,61.54180023805437,5.609531,1.6965246,1.068280778744604
2216034525806770560,326.22196203788656,62.46056287157376,5.833052,0.4232359,0.9978176697692773
2216195157578923136,324.4800815259345,62.08192269169192,4.6535788,0.47771692,1.025146214666492
2221245661158478336,321.9421284159755,66.80900655698566,5.396388,-0.10843134,4.34846907050676
2274327093248681088,308.87126159533784,69.67948491411181,6.469724,1.097095,5.0410500296974945
2278281796054710784,314.0522418305401,75.72003743591168,6.456987,1.2651935,7.002834436586891
2285651685057680640,336.6763883105313,78.78565678181232,5.819845,0.19652462,16.26062187406299
2292761230321460864,284.48750998314415,77.0505351158943,6.472392,0.5423646,17.128369178659586
2294311335558000896,276.035122516094,79.22297857306773,6.2535415,1.2152314,7.283024812941921
2296723045594634368,276.03924893515216,83.17528892258592,6.154508,0.080023766,6.071676724740721
2298390248819461376,306.7037302158051,81.43423198145987,6.30035,1.142551,6.529443886059521
2300042917875540992,343.60848147600336,84.34628223826569,4.192744,1.5943265,8.741768513793263
2316399836964577664,4.1751335891264985,-32.688540236881344,6.3970995,1.1957054,6.715976719930481
2320998853585525632,1.0848011420604922,-29.268808162124497,6.3724885,0.034275055,7.764007366118098
2337293100513161856,3.2663316075912165,-22.470086294261048,6.414895,1.1257105,5.471498656362011
2347260998051944448,9.343037479331102,-24.76731807487035,5.953822,0.91619205,
2356258714020110208,14.682641321749484,-19.63274673067875,6.251966,2.123548,2.005971377889102
2401210322775501184,341.8875271194606,-19.614292061562235,4.97413,1.1273179,12.168162411801745
2413793271282622592,348.6673518645013,-10.68888764588235,5.5541325,1.7346649,4.619206419060403
2414558084699665920,1.8260562286693753,-17.38691879340365,6.1784477,0.20734787,9.717885670855793
2433423917525374336,352.0302883240063,-12.212382877151256,6.2769713,2.7106729,2.3656523993342864
2474870077054304384,17.549676522141215,-8.906306983077654,6.129053,1.1714106,7.278199283812579
2483442385100118656,20.144042721025436,-3.2469754964010495,5.9886155,1.151104,7.876103609509464
2630155547353593216,348.9745548677205,-9.087810189229959,3.924721,1.2712572,22.092365568710097
2649234479277266048,344.5989613160958,-1.410233001453505,6.2880588,0.51037455,10.731022513930752
2655356250782952320,343.4673949799832,1.8430938777704584,6.1265574,1.9167895,2.9388241998144373
2677228629435903104,331.19750939726976,-0.9065360758563127,5.2485557,0.30105543,14.162354519562347
2677558895241364864,335.41464491996317,-1.387299331506994,3.8492627,-0.031761408,25.85506687180807
2693123341326376064,320.50725927035427,4.345581217591966,6.403937,1.2183204,7.082818429589887
2705356954372891008,340.7209429103845,4.968833944365336,6.1240997,1.8290234,2.8822712343590577
2713130535941345792,343.80730729440296,8.816236561062349,4.88758,0.030933857,11.16643988267125
2739829079149649920,357.99106596137506,2.9303236062577622,4.9912047,1.7429123,3.7845650762571714
