hip,ra,dec,hp_mag,b_v,plx,pm_ra,pm_de
96757,295.0240941768579,18.01393834663246,4.5281,0.777,7.67,15.09,-19.65
97070,295.91455286723055,57.04265613278305,6.439,0.887,12.86,4.01,24.1
97091,295.98322379557436,27.135406047817657,6.4135,1.015,1.32,0.92,-3.38
97326,296.68607291621925,68.43800177159243,6.4125,0.309,5.71,7.12,-2.45
98526,300.2457125446165,8.557768938401157,6.0222,1.529,4.71,9.27,-13.04
98754,300.8750530537181,16.031273353167236,5.6412,-0.095,5.11,5.28,-8.99
98767,300.90394019919074,29.898079356873996,5.8775,0.749,63.06,683.94,-524.7
98920,301.28947767255346,19.99087724000019,5.2513,1.058,20.34,29.63,79.94
99031,301.5913723261828,35.97353895160865,5.5394,0.85,41.76,-224.32,-440.42
99137,301.89613333869215,-55.01610020016554,6.372,0.53,42.68,18.3,35.88
99572,303.1073134054816,-12.61702221792106,5.9464,0.476,36.1,192.35,-196.2
100108,304.61927488036355,36.99975363743563,5.6041,0.056,16.0,40.22,20.53
100122,304.66279123689816,34.98278440026878,5.2876,0.66,1.03,-0.05,-3.77
100274,305.0855247521686,14.569242388474342,6.3322,0.926,5.88,-3.1,6.71
100511,305.71800727014545,14.551114657008288,6.2706,0.498,38.09,77.88,-6.69
101067,307.3349523919758,36.45473289197282,5.9906,0.407,1.26,2.5,-1.88
101093,307.3951131781885,62.9941371431029,4.2715,0.199,23.9,45.07,-12.59
101477,308.47942938261673,-44.515961387354565,5.2841,0.999,13.94,11.49,-35.42
101746,309.3265772536047,0.09700233913259941,6.1904,-0.076,5.99,4.11,-11.58
102026,310.1356646727185,-16.12435923929122,5.9557,0.997,9.96,-68.92,75.13
102066,310.26058370432867,32.30731588642577,5.6858,0.871,4.09,2.74,-11.13
102092,310.34826057665816,-31.598142257103,5.8406,1.551,7.2,111.66,-59.81
102098,310.3579728128913,45.28033431497014,1.2966,0.092,2.31,2.01,1.85
102177,310.55261085016235,50.34002072652218,5.3772,-0.107,2.56,1.94,1.84
102281,310.8647738815087,15.074682344283245,4.504,0.302,14.61,-20.44,-43.33
102589,311.8521957894558,36.490736688922986,4.5206,-0.083,4.24,14.71,-8.96
102599,311.8898187078392,80.55235136828885,5.5306,1.144,8.18,-28.18,-37.16
102771,312.3224791408991,64.04226886834024,6.4654,0.025,1.51,-3.01,-4.23
104060,316.2327326487697,43.92785109307793,3.8343,1.609,3.87,7.97,0.06
104357,317.11727182568194,6.989354035097346,6.2422,1.669,2.8,-10.84,1.35
104382,317.19172703798733,-88.95651115833383,5.5179,0.283,11.61,25.75,4.98
104771,318.3698544128941,15.98245139026102,6.337,0.238,11.41,34.51,-23.35
54746,168.1381070217423,-49.101078167386625,5.4263,0.175,19.84,-98.54,33.72
55219,169.61981387851156,33.09423879419839,3.6375,1.4,8.17,-26.84,28.69
55588,170.80292663367825,-36.164767712381796,5.1327,1.464,3.09,-25.39,0.1
55642,170.98070335382747,10.52969776275755,4.0331,0.423,42.24,141.45,-79.14
56035,172.26959814398208,61.77778573114198,5.9175,0.382,30.03,-114.47,239.3
56293,173.09723944338128,-26.74685309184955,6.2133,1.67,4.54,-83.52,19.85
56770,174.5861986509523,43.6255137378786,5.6465,0.348,21.51,-146.07,-35.5
56789,174.63976270477949,46.834275685574525,6.1825,0.401,10.08,-34.93,-27.17
57328,176.3208535743947,8.258174830640396,4.8964,0.174,26.73,60.08,-24.5
57851,177.96363763174304,-65.20589456686065,4.8497,-0.123,9.0,-33.88,-5.13
57936,178.22733850621935,-33.90813024097088,4.2517,-0.1,10.53,-56.56,0.19
58259,179.221971483359,61.549319091082886,6.3885,0.955,5.64,-29.86,-44.54
58484,179.907048415768,-78.2218181320229,4.8769,-0.054,9.02,-40.34,-8.3
59309,182.51463181861283,5.806963120808868,5.8042,0.352,22.7,-160.35,18.69
59458,182.93706222202098,57.05444449304602,6.4665,1.505,3.68,10.93,-15.89
59819,184.000978774086,14.899144966650962,5.1214,0.068,16.42,-81.53,-31.12
59851,184.09947968433175,-72.61445977323925,6.2174,-0.006,8.58,-31.09,-15.88
60172,185.088135451161,3.3127268584958,5.1251,1.172,10.59,-292.95,-63.58
60610,186.34068287022365,-35.18640091537269,5.6998,-0.066,7.43,-40.56,-6.29
60994,187.52054876523854,-13.393052791208214,6.4818,0.591,40.57,-262.49,-53.77
61134,187.91142040118947,-5.052666589941879,6.3558,1.041,8.06,-32.44,30.14
61136,187.9181037132274,-59.42391407895624,5.6217,0.622,2.33,-12.84,-3.39
61724,189.78065656180047,21.06258098750953,5.6508,0.978,11.93,-78.2,-8.81
61960,190.47086488703397,10.235842835720742,4.9058,0.076,27.57,82.67,-89.08
62012,190.64817139790944,-48.81303495180106,4.8254,1.075,17.11,-123.84,-30.17
62421,191.88925115264618,-6.301648905175019,6.3842,0.538,14.28,6.15,-42.33
62443,191.96423926153764,3.57272117159259,6.4869,1.596,5.59,-8.37,-3.28
62763,192.9246993169023,27.540734148055275,5.0579,0.681,11.22,-8.77,-7.72
63165,194.13216744223848,-72.18518242677646,6.0931,1.115,5.67,-17.21,-11.69
63533,195.29008425231353,17.12320247646723,6.134,0.971,8.02,-7.84,-23.34
64212,197.41134710616734,37.42313193649046,6.1718,1.169,9.39,-105.52,4.68
64569,198.5183543701505,-2.8069777461198004,6.0856,1.293,6.99,-36.21,-2.62
65247,200.567873946994,-52.18295144364881,5.8719,0.072,0.95,-4.18,-1.41
66681,205.04500848826814,-64.57655441872247,5.8843,0.401,14.4,-69.79,0.6
67210,206.5795771073064,38.503656311960064,6.0853,0.948,7.65,-49.26,-13.29
67464,207.376238956875,-41.68765985951423,3.3237,-0.225,7.47,-26.77,-20.18
67480,207.42841702579577,21.264064203125255,5.0624,1.432,8.13,23.13,16.88
67548,207.6156974198111,58.53942788918085,6.4843,0.094,13.01,-21.27,13.16
67696,208.00415618724728,-31.61913635317865,6.2245,0.478,18.98,-25.52,-29.12
67851,208.46780202889886,-35.31419205835911,6.3365,1.008,15.16,-294.48,-69.93
67953,208.74293654546716,-8.05876408931333,6.2931,0.53,30.23,-175.59,-33.0
68276,209.66220333605506,21.69632069521002,5.7682,-0.002,6.91,-10.82,-43.39
68520,210.41159670037612,1.5445835144971023,4.2777,0.121,14.5,17.49,-21.27
68537,210.46127020461662,68.67868519537622,6.4838,1.412,4.34,-33.56,-4.7
69113,212.21626020234913,-43.47073650619505,6.1784,-0.056,6.21,-19.82,-17.16
69241,212.62879703411153,-70.30545033826012,6.1678,1.718,-0.78,-6.1,-4.95
69269,212.71034770991517,-16.302003371277042,5.015,1.684,7.08,4.28,-10.82
69592,213.67057119673578,21.87341017540227,6.438,0.194,16.7,41.62,-7.66
69673,213.91811407697244,19.187270460134823,0.1114,1.239,88.83,-1093.39,-2000.06
69751,214.13719855605459,20.122076479191502,6.3659,0.504,30.65,-135.85,-93.28
70492,216.27641340948912,-68.19532380150969,5.6842,0.435,1.61,-7.97,-3.68
71094,218.0844651031132,26.677342488127433,6.0679,0.23,13.58,-69.68,-21.9
71154,218.2900977879432,-30.714972002413997,6.2319,1.03,9.88,42.02,-39.85
71683,219.9204081301028,-60.83514521897498,0.1373,0.71,754.81,-3679.25,473.67
71853,220.463531852413,-30.933119661123634,6.3577,-0.083,2.83,-15.53,-15.87
71995,220.85571622061622,26.527890841853846,4.8689,1.672,4.63,-13.57,-16.08
72104,221.24664610918614,-35.19182067212585,4.9325,0.013,15.22,9.17,-2.3
72373,221.97883975605234,-12.839781757163152,6.4955,1.097,8.87,49.43,-92.69
72567,222.56549492660545,23.91176532583297,5.9949,0.576,55.03,143.91,32.69
72772,223.13886781819966,-30.5771527687507,6.4223,0.605,25.55,-335.35,-42.39
72983,223.7252137920786,-69.86092493475044,6.3646,-0.059,3.9,-9.95,-13.77
73273,224.6331415244473,-43.13386704197896,2.5982,-0.184,8.52,-35.78,-39.83
73279,224.6524404045649,-39.90697972913268,6.3291,1.216,9.73,-75.09,-79.81
73341,224.8080792501808,-37.881182879650034,6.4385,-0.08,6.15,-18.88,-19.46
73706,225.99055421164826,65.91973605469245,6.2399,0.055,6.62,23.77,-8.95
74184,227.37466411941472,-67.08412719617925,5.893,0.675,0.35,-4.05,-3.34
74395,228.07167993382905,-52.09907474827301,3.5711,0.918,27.8,-112.92,-71.18
75572,231.57277011668006,34.33584952038304,5.5968,1.41,6.33,-114.34,59.98
75770,232.18504302666472,47.201502063788055,6.1809,0.1,6.37,-21.12,4.55
75944,232.66828196226174,-16.609458316747553,5.9762,1.056,6.42,23.92,-3.28
76243,233.61055157020007,-9.18334934894684,5.1222,-0.09,8.17,-29.34,-27.1
76311,233.81757088164926,53.92213850335774,6.1335,1.184,8.47,-18.32,1.64
76503,234.36877515952446,-26.279807954624836,6.1975,-0.013,5.25,-10.05,-23.43
76810,235.24619727242958,16.024629099662206,6.1563,0.908,5.38,20.89,-16.2
77048,235.99716844219728,32.515828365996114,5.7385,1.076,13.4,-29.92,-8.85
77060,236.01841811182706,-15.672679145635996,5.4768,0.238,21.86,-34.72,-64.28
77257,236.61144151346733,7.353239714131426,4.5434,0.604,82.48,-224.0,-70.64
77287,236.68929701256286,-6.120358653127476,6.4102,1.169,4.37,-11.43,-0.43
77512,237.39874170248888,26.06854936855652,4.7388,0.794,19.18,-78.83,-65.28
78265,239.71300273683795,-26.114042733151923,2.8274,-0.18,5.57,-11.42,-26.83
78592,240.69937948382298,46.036853727276586,4.6967,-0.094,8.78,55.42,-61.29
78877,241.52660061035266,-23.606244118650604,5.8832,-0.071,6.2,-12.62,-27.81
79137,242.29609693803144,6.380509773313637,6.0998,0.988,35.32,257.74,-746.64
79963,244.82350242611315,-42.67394028083475,5.4732,0.099,9.35,7.59,-13.3
80375,246.10552810547608,55.20504550640112,5.7539,0.001,8.34,11.04,20.83
80558,246.70859393892684,2.3479835883787237,6.2234,0.919,7.0,19.46,-18.22
80788,247.4384269939476,-57.75631740246997,6.2272,1.459,0.42,-1.37,-2.1
81702,250.3350652094723,-48.76296806619758,5.7347,0.169,-3.11,9.73,-7.31
81854,250.7755705405561,77.51347058178999,6.0949,0.43,27.7,56.64,207.07
82037,251.37365307931333,1.0201455100609205,6.0296,-0.012,6.53,-3.53,7.92
82259,252.1124375628293,-14.909399633487919,6.088,0.192,6.61,-16.87,-8.78
82860,254.00566402209157,65.13467175325228,4.9849,0.481,65.54,237.79,50.84
83216,255.11239682783167,-48.647563233688274,6.1312,0.883,9.36,-17.93,-80.49
83308,255.3876994960537,14.949719515779234,6.2877,0.031,6.14,5.44,-1.08
83331,255.4636377179385,-18.885496351095988,6.4301,1.351,5.63,-32.24,-16.03
83481,255.9236808697292,-47.16058429430794,6.1048,0.072,6.61,0.04,5.36
83535,256.1030208078196,-57.71210722269339,5.7055,-0.097,5.73,-4.08,-25.38
83556,256.14043448201625,-68.27864287144095,6.4933,1.57,2.68,-8.49,-21.09
84248,258.32546895367386,-67.19637194299487,6.0413,1.07,10.0,-156.64,-89.81
84691,259.7020635058219,28.822984042992157,5.8437,0.981,10.3,48.37,-6.26
85195,261.15429323101773,-18.445742373946413,6.3575,0.046,4.0,12.88,-7.78
85207,261.1751671835733,-21.44141310714798,5.9881,0.939,10.81,-16.77,-26.24
85442,261.9064884907373,-29.72448955446061,5.9902,0.01,4.42,-5.38,-31.51
85912,263.3451749776169,19.256899179106405,5.7583,0.505,26.56,-27.95,-91.53
65595,201.73841518307628,78.64379558937567,5.8885,0.769,11.41,-140.67,30.78
65678,201.99886518669626,52.745642711716314,6.414,0.259,10.25,-102.19,-22.02
66065,203.1498420225595,-28.692714456471336,5.7151,0.037,13.97,-96.49,-21.82
66086,203.20071827980354,24.347209892599714,6.2462,0.969,7.43,64.67,-191.39
66223,203.59104233426007,38.78920928108065,6.4401,0.241,14.32,20.09,22.55
66458,204.36540402472946,36.294840516547886,4.8684,0.239,16.42,-95.54,23.75
67494,207.46810200782474,-18.13407620587043,5.1274,1.059,13.35,-99.65,-37.74
67663,207.9467941738131,-46.898630224909525,5.7124,-0.153,2.05,-18.19,-15.9
68455,210.21922690561314,-66.26885144899627,6.0467,0.352,13.14,-116.3,-24.22
68567,210.5506873044685,45.75364743285667,6.4267,1.353,5.88,28.27,-78.31
68670,210.8607293148122,-56.213381307791636,6.0878,1.207,5.98,-65.35,-21.47
68815,211.33375586212793,-76.79667657368495,5.074,1.239,8.84,-87.54,-32.54
69458,213.3051995860375,-26.612266302719885,6.3969,1.071,6.15,13.62,-17.04
69536,213.52221593385107,12.959576632405797,5.6471,0.537,29.48,-253.97,-54.47
69763,214.1613581007089,-66.58788091542144,5.7257,-0.095,2.5,-7.3,-5.29
69879,214.4992335814104,35.509470788495875,4.966,1.057,13.97,4.87,14.4
69896,214.55821001802397,-81.00760152758808,4.9613,0.243,23.62,-19.47,-64.51
70264,215.65467373557942,-58.45915833554797,4.9105,0.795,8.51,-43.66,17.22
70497,216.30008053129595,51.851713547223596,4.1514,0.497,68.82,-235.4,-399.07
70791,217.15870027784956,49.84496415824849,5.7362,0.864,10.0,-303.89,-47.16
70874,217.40447548588546,-76.72901382187749,6.2266,1.18,6.63,-27.21,-27.72
70892,217.45701805909633,31.791171274186766,6.0672,-0.013,9.08,-20.37,7.73
72582,222.62417577429247,37.271815031844405,5.6364,1.03,15.54,-212.45,96.07
72702,222.96380801234878,-18.355321841648756,6.4361,1.094,4.47,-12.88,-1.39
73826,226.32978506985077,-41.06723390334425,5.2944,1.011,9.24,21.98,-1.32
73909,226.56945501723865,54.55628698206759,5.4069,0.958,12.67,48.47,12.44
74666,228.87543249707582,33.31510246766259,3.6268,0.961,26.78,84.74,-111.58
75206,230.53497565587543,-47.92746980228334,5.1025,0.515,27.89,-141.19,-132.92
75379,231.04971020179184,-10.321895659179916,5.0175,0.453,32.02,-66.52,-154.24
75696,231.96434630737247,60.67022443415967,6.0371,1.441,5.11,-17.92,-3.54
75788,232.23679148037155,55.19484915520856,6.4696,0.079,10.65,-8.35,35.98
75939,232.65103193911247,-20.72848222686956,6.2608,0.192,12.45,7.28,-29.26
75959,232.70497346326465,-71.65408351295216,6.3571,-0.112,2.53,-6.17,-20.85
76133,233.2414494714047,-1.186299403183742,5.6725,1.092,11.64,-17.42,-41.31
76395,234.0474049198639,-33.092746330815324,6.2357,-0.07,9.39,-19.89,-23.81
76424,234.12164836696817,16.119098117362785,6.0163,0.354,19.21,71.79,-6.11
76567,234.5658323220094,-28.206609574523963,6.48,1.176,4.87,15.06,-23.72
76628,234.72711394247062,-19.30170893629728,5.5154,0.883,10.48,81.68,-76.89
77859,238.48280030509238,-23.97803599646307,5.394,-0.033,7.64,-12.59,-25.44
77909,238.66474181534736,-25.243679334232084,5.8522,-0.065,6.33,-13.16,-25.55
78639,240.80358444102072,-49.22972084597775,4.8061,0.902,14.86,42.05,9.14
78955,241.7646951644462,-14.07132052129256,6.4485,0.66,36.89,-261.69,10.05
78989,241.8503546065424,-56.19095690852412,6.2752,0.565,2.13,0.17,-1.02
79031,241.96622930455078,-24.46229087217448,6.3133,-0.038,8.37,-10.88,-23.31
79072,242.117012670898,8.534324977925937,5.708,1.575,4.04,-11.43,-7.8
79414,243.10573949022344,67.14427943386164,6.3765,0.993,7.59,-11.58,-41.49
79781,244.23032882358686,-3.953364771784859,6.2553,0.326,22.52,39.39,7.09
79945,244.7821308454114,-20.218034568365013,6.4513,1.066,6.94,18.03,-15.65
80079,245.15909767229994,-24.16928480502947,4.6441,0.758,3.71,-4.32,-14.15
80179,245.51849977897018,1.0289221520512477,4.9017,0.338,36.67,-158.4,49.56
80337,246.00514650137487,-39.1929883727304,5.4994,0.625,78.26,71.89,5.26
80390,246.1323560119851,-37.56596989082781,5.3909,-0.104,7.75,-16.26,-28.62
80399,246.16552591957353,-29.704463688303804,5.5335,0.625,30.22,70.83,-80.0
80645,246.9886423019744,-64.05800529169338,5.3687,0.383,25.77,53.12,25.45
80815,247.55199169228368,-25.115159411848563,4.7461,-0.116,7.89,-4.45,-26.33
81300,249.0882647519005,-2.323836178970532,5.9123,0.827,102.55,456.04,-309.63
81377,249.28970833029595,-10.567151773182978,2.5708,0.038,8.91,15.26,24.79
81657,250.21006109935917,-60.44626492075935,6.2842,0.488,31.92,59.02,-74.2
82012,251.29917506328772,43.21729232682629,6.2117,1.415,4.51,-8.57,-49.86
82396,252.54268725877748,-34.29260943263813,2.4532,1.144,51.19,-614.85,-255.98
82517,252.97451951572202,-65.37542479713777,6.1228,-0.028,3.22,-2.14,-13.24
82621,253.35523705611774,-20.41548853850057,6.0013,0.685,37.12,-59.57,-26.75
82780,253.7589542969735,25.730728049555378,6.2232,0.921,7.31,19.39,-18.19
82951,254.26663169307946,-19.539838486652947,6.3092,0.084,5.63,-11.54,-15.69
83057,254.57478754927988,-50.64109185645343,5.5417,0.016,6.28,-8.05,-38.68
83493,255.9694729458711,19.69049266247653,6.4897,1.518,4.35,-24.23,8.49
83494,255.97341980574993,34.79023704015549,6.1479,0.2,18.19,-60.92,-5.05
84626,259.502986953588,-24.286883074677142,5.3051,1.046,11.06,-56.5,-9.39
84759,259.8771215183149,-50.063683731970066,6.3619,0.413,16.94,8.76,-32.86
84938,260.3893595667968,16.731266198989296,6.4316,1.608,3.26,-7.22,-16.48
85181,261.11305614642885,36.95182069303308,6.407,0.884,4.34,-25.87,43.33
85340,261.59257260387875,-24.175023584682968,4.2332,0.283,39.22,0.1,-118.18
85389,261.7165976265228,-45.84296259778722,5.2627,-0.058,5.13,-6.46,-27.91
85409,261.80191979701294,-50.630365496382055,5.925,0.063,1.1,0.19,-2.53
85927,263.40219318199655,-37.103748685815525,1.5244,-0.231,5.71,-8.53,-30.8
86092,263.9150475726379,-46.50559072865623,4.5653,-0.02,8.62,-25.78,-38.3
86476,265.0497772333807,-2.1522764347802292,6.1935,1.608,6.36,-8.16,-9.87
86713,265.77325245649814,44.08423548856556,6.4987,1.521,3.13,-42.7,35.23
87616,268.47821560577523,-34.75271021252388,5.9758,-0.06,3.17,1.94,-3.27
87866,269.23318535632194,6.48773390296491,6.2845,-0.015,5.15,18.7,-1.96
87895,269.30973612165593,23.995710048487783,6.4543,0.642,35.4,-17.79,73.56
88331,270.596040403461,20.833648389523546,5.2236,-0.1,3.47,-2.29,-7.03
88635,271.452185728644,-30.423650161896514,3.1356,0.981,33.67,-53.92,-180.9
89042,272.60941409555073,-62.00276769918687,5.5927,0.592,56.78,-77.69,234.43
89512,273.9913768898166,-3.617983680033179,6.4095,0.201,7.42,-0.98,-3.63
89684,274.5321472911156,18.131684301881407,6.2486,-0.004,4.94,-3.51,2.42
89827,274.9669643659643,29.666383251661806,6.1645,1.319,5.46,-2.29,3.41
89935,275.25423989258894,28.86983495659861,5.1845,0.212,12.4,3.76,48.39
90290,276.3404089107463,-35.99203117017607,6.3071,1.006,8.46,-36.47,2.98
90304,276.3817883065924,-63.02128666228151,6.1908,0.202,14.05,0.83,-102.15
91118,278.802456484343,18.20339216437038,5.7972,0.006,5.04,21.89,7.8
91279,279.2877104036435,16.198176669356513,6.4683,0.896,10.7,14.4,48.03
91689,280.46504311473626,-23.833354579067784,6.2848,0.231,15.9,30.58,-28.16
92391,282.42064649793735,-5.91283423927483,6.1084,1.568,1.87,-0.47,-11.81
92855,283.81631935864067,-26.29659424865304,2.0095,-0.134,14.32,15.14,-53.43
92968,284.10665469188564,2.4712036396981287,6.3037,0.961,6.39,11.08,-5.26
93134,284.58879876816144,-31.0358561618699,6.2427,1.347,7.25,-45.53,-49.52
93148,284.6156471407229,-52.938607099160784,4.8372,-0.051,5.33,12.18,-8.76
93443,285.455929636604,22.264377357795098,6.4913,0.13,8.08,12.88,14.55
93763,286.42158117660665,-15.660393446547703,5.9404,-0.015,4.56,0.79,-10.94
93996,287.0695802568419,-19.290286432504818,5.5387,-0.087,2.52,5.57,-0.19
94648,288.888722820557,73.35521489925499,4.617,1.257,22.28,-115.29,103.23
94789,289.3009170350171,-66.66103757617992,5.5607,0.17,10.92,8.1,-6.72
94890,289.65771819404677,49.5693469705744,6.4863,1.123,7.35,21.57,44.17
51816,158.7935414955736,-43.66466231681975,6.2529,0.94,2.87,-46.55,30.55
52043,159.51109063340476,-57.25631105180415,5.8482,-0.128,3.24,-16.15,1.74
52391,160.6307576634319,-13.974544809886245,6.367,1.54,3.93,-14.92,12.02
52513,161.06091385266788,19.75888372958528,6.3298,0.196,14.94,-115.64,-20.65
52742,161.73956151679576,-56.757190820475536,5.1147,-0.08,6.2,-20.79,-0.35
53064,162.84899007177327,59.32024341063206,5.7321,1.16,11.97,-30.28,-50.12
53100,162.9455421061859,-57.27231450213771,6.3609,0.226,5.87,-50.54,-0.23
53702,164.8090213587588,-84.59387343178483,6.2292,0.1,9.48,-65.31,-8.03
54204,166.33346935443626,-27.293595420788126,5.0086,0.369,23.13,-190.41,-5.96
54540,167.41632436751786,67.21027509047967,6.1364,0.225,8.99,-86.57,-26.46
55282,169.83551155823008,-14.77904381108935,3.7179,1.112,17.56,-124.67,207.59
55821,171.6065985874928,33.45056502278212,6.4279,0.454,17.59,-36.29,18.78
56497,173.73751896011032,-49.136947112990136,5.6612,1.041,17.0,-172.27,189.55
56550,173.92643313181932,-61.28787416916996,6.2772,0.131,0.65,-7.04,1.51
57111,175.6184493440186,66.74480863532703,5.4797,1.267,5.42,-45.05,39.89
57283,176.19066278102986,-18.35061452353636,4.876,0.958,9.24,27.79,-24.86
57587,177.09812469298157,-10.312839408055988,6.3648,0.585,23.23,-105.85,-108.81
58085,178.68590841736105,-66.37603959116844,6.4662,0.406,22.97,14.2,-64.68
58445,179.76406532549157,0.5306078718051583,6.3419,1.257,4.69,-66.19,29.76
58576,180.18486367580903,-10.444839132312456,5.6883,0.76,78.35,141.75,-483.64
58590,180.21829278377436,6.614394577303233,4.6939,0.122,8.49,0.26,-30.1
58603,180.25729091545767,-1.7679864624248132,6.488,1.204,6.33,-19.69,-73.87
59831,184.03140173865805,40.66025841766535,5.7722,1.586,4.23,16.81,-31.29
60189,185.14046109682107,-22.215833903943516,5.1743,-0.09,7.85,-108.97,-27.31
60308,185.4893272602136,-56.37438363997561,6.0266,1.533,1.44,-10.44,-1.07
60320,185.53077730175582,-67.52209269130091,5.2128,0.195,9.89,-30.5,-6.1
60729,186.7029653503216,-48.912998273793534,6.3847,0.674,37.58,-642.82,-79.65
60780,186.8701570476283,-58.316479440024125,6.4653,1.612,3.78,-1.15,14.26
60957,187.43009788909606,20.89618496242249,5.7199,0.093,11.9,26.02,-31.5
61158,187.98397059758094,-63.50589886312185,6.0306,0.263,13.31,-28.79,25.3
61181,188.0412299312487,-73.00104286593023,6.05,1.078,9.38,40.07,-5.23
61295,188.3926120898295,24.283004964004178,6.3028,0.114,11.23,-11.71,-8.58
